id,prompt,matched,recall,precision,f1,pairs,raw_output
197,I have shrimp and garlic. Maybe steamed or stir-fried?,2,1,0.285714286,0.444444444,"[('shrimp', 'shrimp'), ('garlic', 'garlic')]","```json
{
  ""recipe_name"": ""Garlic Shrimp Stir-fry"",
  ""chosen_from"": ""User's suggestion"",
  ""ingredients"": [
    ""Shrimp"",
    ""Garlic"",
    ""Vegetable oil"",
    ""Soy sauce"",
    ""Broccoli florets (optional)"",
    ""Bell pepper, sliced (optional)"",
    ""Cooked rice for serving""
  ],
  ""steps"": [
    ""Prepare the shrimp by peeling and deveining them (if necessary). Pat dry."",
    ""Mince or finely chop the garlic."",
    ""Heat vegetable oil in a wok or large skillet over medium-high heat."",
    ""Add the garlic and stir-fry for about 30 seconds until fragrant, being careful not to burn it."",
    ""Add the shrimp and stir-fry until they turn pink and are cooked through (about 2-3 minutes)."",
    ""If using, add the broccoli and bell pepper and stir-fry for 2-3 minutes until slightly tender."",
    ""Pour in soy sauce and stir to combine."",
    ""Serve immediately over cooked rice.""
  ]
}
```"
198,"I have pork belly, ginger, and rice wine. Want a slow-cooked dish.",3,1,0.333333333,0.5,"[('pork belly', '1 5 lbs pork belly skin on cut into 1-inch cubes'), ('ginger', '2 inch piece of ginger peeled and thinly sliced'), ('rice wine', '1 2 cup rice wine')]","```json
{
  ""recipe_name"": ""Slow-Cooked Ginger Pork Belly"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1.5 lbs pork belly, skin on, cut into 1-inch cubes"",
    ""2 inch piece of ginger, peeled and thinly sliced"",
    ""1/2 cup rice wine"",
    ""1/4 cup soy sauce"",
    ""2 tablespoons brown sugar"",
    ""2 cloves garlic, minced"",
    ""1 star anise (optional)"",
    ""2 cups water"",
    ""Cooked rice, for serving""
  ],
  ""steps"": [
    ""In a slow cooker, combine the pork belly, ginger, rice wine, soy sauce, brown sugar, garlic, star anise (if using), and water."",
    ""Stir to ensure the pork belly is evenly coated."",
    ""Cook on low for 6-8 hours, or until the pork belly is very tender and easily falls apart."",
    ""Remove the pork belly from the slow cooker."",
    ""If desired, skim off any excess fat from the cooking liquid."",
    ""Serve the pork belly over cooked rice, spooning some of the braising liquid over the top.""
  ]
}
```"
199,"I have chicken wings, soy sauce, and sugar. Want sticky sweet wings.",3,1,1,1,"[('chicken wings', 'chicken wings'), ('soy sauce', 'soy sauce'), ('sugar', 'sugar')]","```json
{
  ""recipe_name"": ""Simple Sticky Sweet Chicken Wings"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Chicken wings"",
    ""Soy sauce"",
    ""Sugar""
  ],
  ""steps"": [
    ""Preheat oven to 400°F (200°C)."",
    ""Place chicken wings on a baking sheet lined with parchment paper."",
    ""In a bowl, combine soy sauce and sugar (start with a 1:1 ratio, adjusting to taste)."",
    ""Brush the soy sauce mixture over the chicken wings."",
    ""Bake for 20 minutes, then flip the wings and brush with more sauce."",
    ""Bake for another 15-20 minutes, or until the wings are cooked through and sticky. The internal temperature of the thickest part of the wing should reach 165°F (74°C)."",
    ""Let cool slightly before serving. Enjoy!""
  ]
}
```"
200,I have tofu and bok choy. Need a quick side dish.,2,1,0.25,0.4,"[('tofu', '1 block firm tofu pressed and cubed'), ('bok choy', '1 head bok choy chopped')]","```json
{
  ""recipe_name"": ""Quick Tofu and Bok Choy Stir-fry"",
  ""chosen_from"": ""Ingredients on Hand"",
  ""ingredients"": [
    ""1 block firm tofu, pressed and cubed"",
    ""1 head bok choy, chopped"",
    ""1 tbsp soy sauce"",
    ""1 tsp sesame oil"",
    ""1 clove garlic, minced"",
    ""1/2 inch ginger, minced (optional)"",
    ""1 tbsp vegetable oil"",
    ""Pinch of red pepper flakes (optional)""
  ],
  ""steps"": [
    ""Heat vegetable oil in a wok or large skillet over medium-high heat."",
    ""Add tofu and stir-fry until golden brown, about 5-7 minutes."",
    ""Add garlic and ginger (if using) and stir-fry for 30 seconds until fragrant."",
    ""Add bok choy and stir-fry until wilted, about 2-3 minutes."",
    ""Stir in soy sauce, sesame oil, and red pepper flakes (if using)."",
    ""Stir-fry for another minute to combine flavors."",
    ""Serve immediately.""
  ]
}
```"
201,I got beef and bell peppers. Want something colorful and spicy.,2,1,0.181818182,0.307692308,"[('beef', '1 lb beef thinly sliced sirloin or flank steak recommended'), ('bell peppers', '2 bell peppers various colors sliced')]","```json
{
  ""recipe_name"": ""Spicy Beef and Bell Pepper Stir-Fry"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 lb beef, thinly sliced (sirloin or flank steak recommended)"",
    ""2 bell peppers (various colors), sliced"",
    ""1 onion, sliced"",
    ""2 cloves garlic, minced"",
    ""1 inch ginger, grated"",
    ""2-3 tablespoons soy sauce"",
    ""1-2 tablespoons chili garlic sauce (or sriracha, to taste)"",
    ""1 tablespoon cornstarch"",
    ""1 tablespoon vegetable oil"",
    ""Cooked rice, for serving"",
    ""Optional: sesame seeds and chopped green onions for garnish""
  ],
  ""steps"": [
    ""In a bowl, combine beef with cornstarch and a tablespoon of soy sauce. Toss to coat."",
    ""Heat vegetable oil in a wok or large skillet over high heat."",
    ""Add beef to the hot wok and stir-fry until browned (about 2-3 minutes). Remove beef and set aside."",
    ""Add onion and bell peppers to the wok and stir-fry until slightly softened (about 3-4 minutes)."",
    ""Add minced garlic and grated ginger and stir-fry for 30 seconds until fragrant."",
    ""Return the beef to the wok."",
    ""Add the remaining soy sauce and chili garlic sauce (or sriracha) to the wok. Stir to combine."",
    ""Stir-fry for another minute or two, until everything is heated through and sauce has slightly thickened."",
    ""Serve immediately over cooked rice. Garnish with sesame seeds and chopped green onions (optional).""
  ]
}
```"
202,I have pork ribs and ginger. Want something to go with rice.,2,1,0.2,0.333333333,"[('pork ribs', 'pork ribs'), ('ginger', 'fresh ginger minced')]","```json
{
  ""recipe_name"": ""Ginger-Glazed Pork Ribs with Rice"",
  ""chosen_from"": ""User request"",
  ""ingredients"": [
    ""Pork ribs"",
    ""Fresh ginger, minced"",
    ""Soy sauce"",
    ""Honey"",
    ""Rice vinegar"",
    ""Garlic, minced"",
    ""Sesame oil"",
    ""Black pepper"",
    ""Cooked rice"",
    ""Optional: Green onions, chopped (for garnish)""
  ],
  ""steps"": [
    ""Preheat oven to 325°F (160°C)."",
    ""In a bowl, combine minced ginger, soy sauce, honey, rice vinegar, garlic, sesame oil, and black pepper. Whisk well."",
    ""Place the pork ribs in a baking dish."",
    ""Pour the ginger glaze over the ribs, ensuring they are well coated. "",
    ""Cover the baking dish with foil and bake for 2-2.5 hours, or until the ribs are tender."",
    ""Remove the foil and increase the oven temperature to 400°F (200°C)."",
    ""Bake for an additional 15-20 minutes, or until the ribs are caramelized and slightly sticky."",
    ""Serve the ginger-glazed pork ribs over cooked rice."",
    ""Garnish with chopped green onions, if desired.""
  ]
}
```"
203,Only tofu and chili oil. I want something spicy.,2,1,0.666666667,0.8,"[('tofu', 'firm or extra-firm tofu pressed to remove excess water'), ('chili oil', 'chili oil with chili flakes')]","```json
{
  ""recipe_name"": ""Spicy Chili Oil Tofu"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Firm or Extra-Firm Tofu, pressed to remove excess water"",
    ""Chili Oil (with chili flakes)"",
    ""Optional: Green onions, chopped (for garnish)""
  ],
  ""steps"": [
    ""Cut the pressed tofu into cubes."",
    ""Heat a generous amount of chili oil in a pan or wok over medium-high heat."",
    ""Add the tofu cubes to the pan and cook, turning occasionally, until they are browned and crispy on all sides. This should take about 8-10 minutes."",
    ""Remove the tofu from the pan and let it drain briefly on a paper towel to remove excess oil."",
    ""Serve immediately, garnished with chopped green onions (optional) and extra chili oil.""
  ]
}
```"
204,"I have shrimp, garlic, and butter. Want Chinese-style garlic shrimp.",3,1,0.333333333,0.5,"[('shrimp', '1 pound shrimp peeled and deveined'), ('garlic', '4-6 cloves garlic minced'), ('butter', '4 tablespoons butter')]","```json
{
  ""recipe_name"": ""Chinese Garlic Butter Shrimp"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 pound shrimp, peeled and deveined"",
    ""4 tablespoons butter"",
    ""4-6 cloves garlic, minced"",
    ""1 tablespoon soy sauce"",
    ""1 teaspoon cornstarch"",
    ""1/4 teaspoon white pepper (or black pepper)"",
    ""Optional: 1/4 teaspoon red pepper flakes"",
    ""Cooked rice, for serving"",
    ""Optional: Chopped scallions, for garnish""
  ],
  ""steps"": [
    ""Pat the shrimp dry with paper towels."",
    ""In a small bowl, whisk together the soy sauce, cornstarch, and white pepper. If using red pepper flakes, add them here."",
    ""Melt the butter in a large skillet or wok over medium-high heat."",
    ""Add the minced garlic and cook for about 30 seconds, until fragrant but not browned (be careful not to burn it)."",
    ""Add the shrimp to the skillet and cook for 2-3 minutes per side, or until pink and cooked through."",
    ""Pour the soy sauce mixture over the shrimp and cook for another minute, stirring constantly, until the sauce thickens slightly and coats the shrimp."",
    ""Serve immediately over cooked rice and garnish with chopped scallions, if desired.""
  ]
}
```"
205,"I got tofu, chili bean paste, and scallions. Want spicy tofu cubes.",2,0.666666667,0.333333333,0.444444444,"[('tofu', '1 block firm or extra-firm tofu'), ('scallions', '2 scallions thinly sliced')]","```json
{
  ""recipe_name"": ""Spicy Chili Bean Paste Tofu Cubes"",
  ""chosen_from"": ""Ingredients on Hand"",
  ""ingredients"": [
    ""1 block firm or extra-firm tofu"",
    ""2 tablespoons chili bean paste (doubanjiang)"",
    ""2 scallions, thinly sliced"",
    ""1-2 tablespoons oil (vegetable, canola, or peanut)"",
    ""Optional: 1/2 teaspoon sugar (to balance the saltiness)"",
    ""Optional: Pinch of white pepper or ground black pepper""
  ],
  ""steps"": [
    ""Press the tofu: Wrap the tofu block in paper towels and place a heavy object (like a cookbook or a plate with cans on top) on it for at least 15 minutes to remove excess water. This is crucial for a good texture."",
    ""Cube the tofu: Cut the pressed tofu into 1-inch cubes."",
    ""Prepare the scallions: Thinly slice the scallions, separating the white and green parts."",
    ""Heat the oil: Heat the oil in a non-stick skillet or wok over medium-high heat until shimmering."",
    ""Cook the tofu: Add the tofu cubes to the hot oil and cook, turning occasionally, until they are lightly golden brown and crispy on some sides. This should take about 5-7 minutes.  Avoid overcrowding the pan; work in batches if necessary."",
    ""Add the chili bean paste: Reduce the heat to medium. Add the chili bean paste and stir-fry for about 30 seconds until fragrant, ensuring it doesn't burn."",
    ""Coat the tofu:  Gently toss the tofu cubes in the chili bean paste to coat them evenly."",
    ""Add the scallions and seasonings: Stir in the white parts of the scallions. If desired, add sugar and/or pepper. Cook for another minute."",
    ""Garnish and Serve: Remove from heat and garnish with the green parts of the scallions. Serve immediately over rice or on its own.""
  ]
}
```"
206,"I have pork, soy sauce, and sugar. Want something sweet and braised.",3,1,0.5,0.666666667,"[('pork', '1 lb pork shoulder or belly cut into 1-inch cubes'), ('soy sauce', '1 2 cup soy sauce'), ('sugar', '1 4 cup sugar adjust to taste')]","```json
{
  ""recipe_name"": ""Sweet Soy Braised Pork (Simplified)"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 lb pork shoulder or belly, cut into 1-inch cubes"",
    ""1/2 cup soy sauce"",
    ""1/4 cup sugar (adjust to taste)"",
    ""1 cup water"",
    ""Optional: 1-2 star anise (for added flavor)"",
    ""Optional: 2 cloves garlic, minced""
  ],
  ""steps"": [
    ""In a pot or Dutch oven, brown the pork cubes on all sides over medium-high heat. You may need to do this in batches to avoid overcrowding."",
    ""If using, add the garlic and star anise to the pot and cook for 30 seconds until fragrant."",
    ""Add the soy sauce, sugar, and water to the pot. Stir to dissolve the sugar."",
    ""Bring the mixture to a simmer. Reduce heat to low, cover the pot, and braise for at least 1.5-2 hours, or until the pork is very tender. Check occasionally and add more water if necessary to prevent the bottom from burning."",
    ""Once the pork is tender, remove the lid and increase the heat to medium-high. Simmer for another 10-15 minutes, or until the sauce has slightly thickened and glazed the pork. Taste and adjust sugar or soy sauce as needed."",
    ""Serve hot with rice.""
  ]
}
```"
207,I have chicken breast and broccoli. Want a light stir-fry.,2,1,0.2,0.333333333,"[('chicken breast', '1 lb chicken breast cut into bite-sized pieces'), ('broccoli', '1 head broccoli cut into florets')]","```json
{
  ""recipe_name"": ""Simple Chicken and Broccoli Stir-Fry"",
  ""chosen_from"": ""User request"",
  ""ingredients"": [
    ""1 lb chicken breast, cut into bite-sized pieces"",
    ""1 head broccoli, cut into florets"",
    ""2 tablespoons soy sauce (low sodium preferred)"",
    ""1 tablespoon rice vinegar"",
    ""1 teaspoon sesame oil"",
    ""1 teaspoon cornstarch"",
    ""1 clove garlic, minced"",
    ""1/2 teaspoon ginger, grated (optional)"",
    ""Cooking oil (vegetable or canola)"",
    ""Salt and pepper to taste""
  ],
  ""steps"": [
    ""In a small bowl, whisk together soy sauce, rice vinegar, sesame oil, and cornstarch. Set aside."",
    ""Heat cooking oil in a large skillet or wok over medium-high heat."",
    ""Add chicken and cook until browned and cooked through, about 5-7 minutes. Season with salt and pepper."",
    ""Add garlic and ginger (if using) and stir-fry for 30 seconds until fragrant."",
    ""Add broccoli florets to the skillet and stir-fry for 3-5 minutes, until tender-crisp."",
    ""Pour the sauce mixture over the chicken and broccoli. Stir constantly until the sauce thickens, about 1-2 minutes."",
    ""Serve immediately over rice or on its own.""
  ]
}
```"
208,Only tofu. Any sauce suggestions?,1,1,0.111111111,0.2,"[('tofu', '1 block extra-firm tofu pressed')]","```json
{
  ""recipe_name"": ""Simple Pan-Fried Tofu with Sesame Ginger Sauce"",
  ""chosen_from"": ""User Request - Tofu Only"",
  ""ingredients"": [
    ""1 block extra-firm tofu, pressed"",
    ""2 tablespoons soy sauce (or tamari)"",
    ""1 tablespoon rice vinegar"",
    ""1 tablespoon sesame oil"",
    ""1 teaspoon grated fresh ginger"",
    ""1 clove garlic, minced"",
    ""1 teaspoon maple syrup (optional)"",
    ""1 tablespoon cornstarch (for coating, optional)"",
    ""2 tablespoons neutral oil (e.g., canola, avocado) for pan-frying""
  ],
  ""steps"": [
    ""Press the tofu: Wrap the tofu in paper towels or clean kitchen towels and place something heavy on top (like a cutting board and books) for at least 30 minutes to remove excess water."",
    ""Prepare the sauce: In a small bowl, whisk together the soy sauce (or tamari), rice vinegar, sesame oil, ginger, garlic, and maple syrup (if using)."",
    ""Optional: Coat the tofu: If you want a crispier tofu, cut the pressed tofu into desired shapes (cubes or slices) and toss gently with cornstarch in a bowl."",
    ""Pan-fry the tofu: Heat the oil in a non-stick skillet over medium-high heat. Add the tofu (coated or uncoated) in a single layer, ensuring not to overcrowd the pan. Cook for 3-4 minutes per side, until golden brown and crispy."",
    ""Add the sauce: Pour the sesame ginger sauce over the tofu and cook for another minute, until the sauce thickens slightly and coats the tofu."",
    ""Serve: Serve immediately, optionally with cooked rice or noodles and a sprinkle of sesame seeds and chopped green onions (not included in the ingredients, but optional). ""
  ]
}
```"
